satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.957746,0.0,8899.0,1000.0,0.8968390000000002,0.04772605671482076
1.0,1.0,6262.0,1000.0,0.9408239999999999,0.34798000832986253
1.0,1.0,5710.0,1000.0,0.936059,0.44606131160263873
1.0,1.0,6488.0,1000.0,0.9364510000000001,0.386651540934014
1.0,1.0,7919.0,1000.0,0.955701,0.15195973441850502
1.0,1.0,4457.0,1000.0,0.9292300000000001,0.5344683517860873
1.0,1.0,5295.0,1000.0,0.940217,0.5369884575026233
1.0,1.0,4709.0,1000.0,0.935914,0.5413013832067017
0.9718310000000001,0.0,9423.0,1000.0,0.929711,0.03856749311294766
0.985915,0.0,6438.0,1000.0,0.948774,0.21669302834894752
