satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
1.0,1.0,14004.0,1000.0,0.992277,0.03897886357397749
1.0,1.0,8977.0,1000.0,0.9866170000000001,0.01470749643288333
0.9872609999999999,0.0,10651.0,1000.0,0.98328,0.000187811062071556
1.0,1.0,12228.0,1000.0,0.9998609999999999,0.0
0.9872609999999999,0.0,7912.0,1000.0,0.975322,0.07882174874839912
1.0,1.0,11745.0,1000.0,0.9874729999999999,0.017401489165899776
1.0,1.0,12939.0,1000.0,0.998149,0.0
0.993631,0.0,15002.0,1000.0,0.991646,6.666222251849876e-05
1.0,1.0,11164.0,1000.0,0.998327,0.0
0.993631,0.0,9832.0,1000.0,0.988434,0.0002034587995930824
