satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.9617830000000002,0.0,13350.0,1000.0,0.938286,0.08385945649190228
0.9617830000000002,0.0,9716.0,1000.0,0.944066,0.06640324882010756
0.968153,0.0,8251.0,1000.0,0.935942,0.22518546342379567
0.974522,0.0,9484.0,1000.0,0.944331,0.2244030094864246
0.974522,0.0,7560.0,1000.0,0.954674,0.11980440097799509
0.9808920000000001,0.0,9100.0,1000.0,0.942933,0.23868484899188486
0.968153,0.0,10309.0,1000.0,0.9367979999999999,0.20326145760877967
0.974522,0.0,13631.0,1000.0,0.9576740000000001,0.09132724485034331
0.9808920000000001,0.0,8936.0,1000.0,0.9538629999999999,0.19957004657828736
0.9617830000000002,0.0,8404.0,1000.0,0.932986,0.14506612410986774
