satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.993631,0.0,14363.0,1000.0,0.9863630000000001,0.014342574800988194
0.9808920000000001,0.0,9225.0,1000.0,0.964169,0.012512347711557459
0.974522,0.0,9968.0,1000.0,0.9603170000000001,0.06394966663536482
0.9808920000000001,0.0,11544.0,1000.0,0.969434,0.055937193326790965
0.968153,0.0,7906.0,1000.0,0.950412,0.07952031668413087
0.9808920000000001,0.0,11787.0,1000.0,0.962945,0.013887726930477707
0.968153,0.0,11110.0,1000.0,0.942874,0.14135559162222738
0.993631,0.0,13970.0,1000.0,0.9847719999999999,0.06872875141657223
0.9872609999999999,0.0,9278.0,1000.0,0.965155,0.1689358652812612
0.9808920000000001,0.0,9568.0,1000.0,0.9692770000000002,0.026653102746693795
