satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.974522,0.0,12243.0,1000.0,0.947552,0.15982706560527038
0.968153,0.0,9271.0,1000.0,0.948053,0.017561189770606958
0.993631,0.0,10306.0,1000.0,0.988326,0.03220959714527186
0.974522,0.0,9894.0,1000.0,0.9476790000000002,0.19087340529931304
0.968153,0.0,7218.0,1000.0,0.942422,0.15962277331470487
0.974522,0.0,12034.0,1000.0,0.956504,0.006776541454028277
0.974522,0.0,10196.0,1000.0,0.944221,0.2119947445706778
0.993631,0.0,13858.0,1000.0,0.9840259999999998,0.07619492033864408
0.974522,0.0,9791.0,1000.0,0.9531129999999999,0.12298459333572195
0.974522,0.0,8513.0,1000.0,0.950619,0.13397761953204476
