satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.9808920000000001,0.0,11049.0,1000.0,0.947965,0.2417650288223991
0.9617830000000002,0.0,8429.0,1000.0,0.931648,0.07485457139721216
0.9872609999999999,0.0,7564.0,1000.0,0.954343,0.28969856324537513
0.9617830000000002,0.0,10038.0,1000.0,0.9322950000000001,0.17909715407262022
0.974522,0.0,6876.0,1000.0,0.94673,0.1994411456514146
0.974522,0.0,9489.0,1000.0,0.9375500000000001,0.20614071781142812
0.968153,0.0,9510.0,1000.0,0.930737,0.2650127521446789
0.974522,0.0,12142.0,1000.0,0.947756,0.19058729418038797
0.974522,0.0,9107.0,1000.0,0.9470889999999998,0.18425295592977428
0.968153,0.0,8831.0,1000.0,0.9454670000000001,0.10162767039674465
