satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.9651159999999999,0.0,57028.0,300.0,0.940592,-1.0
0.9604649999999999,0.0,6559.0,300.0,0.9296000000000001,-1.0
0.9720929999999999,0.0,4851.0,300.0,0.9420129999999999,-1.0
0.9627909999999998,0.0,5629.0,300.0,0.9341890000000002,-1.0
0.9604649999999999,0.0,4625.0,300.0,0.919356,-1.0
0.9627909999999998,0.0,5012.0,300.0,0.9266799999999998,-1.0
0.9627909999999998,0.0,5106.0,300.0,0.9307909999999999,-1.0
0.9627909999999998,0.0,5251.0,300.0,0.9323879999999999,-1.0
0.9674419999999999,0.0,5200.0,300.0,0.9367979999999999,-1.0
0.9697670000000003,0.0,4643.0,300.0,0.940474,-1.0
0.9674419999999999,0.0,6001.0,300.0,0.9496299999999998,-1.0
0.9651159999999999,0.0,6214.0,300.0,0.9415599999999997,-1.0
0.9534879999999999,0.0,5350.0,300.0,0.9280229999999999,-1.0
0.9627909999999998,0.0,5865.0,300.0,0.937638,-1.0
0.9651159999999999,0.0,5271.0,300.0,0.9335349999999998,-1.0
0.9651159999999999,0.0,5208.0,300.0,0.929115,-1.0
0.9604649999999999,0.0,4761.0,300.0,0.923451,-1.0
0.9604649999999999,0.0,4575.0,300.0,0.936282,-1.0
0.9674419999999999,0.0,6338.0,300.0,0.939752,-1.0
0.9744189999999999,0.0,5752.0,300.0,0.9464229999999999,-1.0
0.95814,0.0,5709.0,300.0,0.92756,-1.0
0.9674419999999999,0.0,5691.0,300.0,0.9420230000000002,-1.0
0.9744189999999999,0.0,4249.0,300.0,0.9488819999999999,-1.0
0.9697670000000003,0.0,5310.0,300.0,0.9390509999999999,-1.0
0.9767439999999998,0.0,5808.0,300.0,0.951941,-1.0
0.9697670000000003,0.0,5977.0,300.0,0.9483239999999998,-1.0
0.9651159999999999,0.0,5104.0,300.0,0.936947,-1.0
0.9697670000000003,0.0,5846.0,300.0,0.944379,-1.0
0.9511629999999999,0.0,5042.0,300.0,0.908417,-1.0
0.9651159999999999,0.0,4772.0,300.0,0.934611,-1.0
0.9697670000000003,0.0,5826.0,300.0,0.946299,-1.0
0.9674419999999999,0.0,5283.0,300.0,0.9359759999999999,-1.0
0.9651159999999999,0.0,5529.0,300.0,0.9387679999999999,-1.0
0.9744189999999999,0.0,5854.0,300.0,0.9529720000000002,-1.0
0.9627909999999998,0.0,5774.0,300.0,0.940363,-1.0
0.9813949999999998,0.0,6051.0,300.0,0.9535899999999999,-1.0
0.9674419999999999,0.0,5956.0,300.0,0.940685,-1.0
0.9674419999999999,0.0,5829.0,300.0,0.936937,-1.0
0.9720929999999999,0.0,4638.0,300.0,0.937669,-1.0
0.9674419999999999,0.0,5416.0,300.0,0.933254,-1.0
0.9697670000000003,0.0,5815.0,300.0,0.944295,-1.0
0.9697670000000003,0.0,5616.0,300.0,0.9453400000000001,-1.0
0.9767439999999998,0.0,5188.0,300.0,0.948231,-1.0
0.9767439999999998,0.0,5380.0,300.0,0.9491419999999999,-1.0
0.95814,0.0,5848.0,300.0,0.9274980000000002,-1.0
0.95814,0.0,5848.0,300.0,0.936828,-1.0
0.9744189999999999,0.0,4719.0,300.0,0.937974,-1.0
0.9744189999999999,0.0,6076.0,300.0,0.945551,-1.0
0.9627909999999998,0.0,6257.0,300.0,0.946059,-1.0
0.9674419999999999,0.0,4673.0,300.0,0.928115,-1.0
0.9651159999999999,0.0,5117.0,300.0,0.94725,-1.0
0.9674419999999999,0.0,5864.0,300.0,0.9490000000000001,-1.0
0.9651159999999999,0.0,5276.0,300.0,0.941058,-1.0
0.9674419999999999,0.0,5639.0,300.0,0.945155,-1.0
0.9651159999999999,0.0,5106.0,300.0,0.936295,-1.0
0.9627909999999998,0.0,5297.0,300.0,0.929801,-1.0
0.9651159999999999,0.0,5649.0,300.0,0.9371790000000001,-1.0
0.9697670000000003,0.0,6579.0,300.0,0.951069,-1.0
0.9767439999999998,0.0,5494.0,300.0,0.9501480000000001,-1.0
0.95814,0.0,5753.0,300.0,0.9333329999999999,-1.0
0.9604649999999999,0.0,5929.0,300.0,0.9356810000000001,-1.0
