satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
1.0,1.0,9989.0,1000.0,0.991583,0.02849640147831161
1.0,1.0,12434.0,1000.0,0.998981,0.0
1.0,1.0,11044.0,1000.0,0.99116,0.0
1.0,1.0,8831.0,1000.0,0.9852079999999999,0.06441360313592541
1.0,1.0,12210.0,1000.0,0.990011,0.02499401101972371
1.0,1.0,11199.0,1000.0,0.988579,0.027019982623805387
1.0,1.0,13736.0,1000.0,0.9946850000000002,0.017312920303333812
1.0,1.0,14470.0,1000.0,0.99943,0.0
1.0,1.0,12153.0,1000.0,0.989545,0.008484947377009056
1.0,1.0,17614.0,1000.0,0.9995369999999999,0.0
