satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.9954129999999999,0.0,40132.0,300.0,0.990766,0.022839055271487704
0.9954129999999999,0.0,38328.0,300.0,0.990287,0.036936529473842905
0.990826,0.0,38543.0,300.0,0.9740759999999999,0.035049946173296945
1.0,1.0,36096.0,300.0,0.994792,0.015787321063394682
1.0,1.0,32027.0,300.0,0.986078,0.11142246760813475
1.0,1.0,23067.0,300.0,0.995306,0.03096118299445471
0.990826,0.0,34018.0,300.0,0.984488,0.009261416589002796
0.9954129999999999,0.0,29243.0,300.0,0.9862309999999999,0.04008009453781513
0.990826,0.0,34641.0,300.0,0.9859290000000002,0.020776797829036634
1.0,1.0,31254.0,300.0,0.992794,0.0
