satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.990826,0.0,36617.0,300.0,0.9763309999999998,0.10842464085707329
0.986239,0.0,38329.0,300.0,0.9783630000000001,0.03691140258304437
0.990826,0.0,38396.0,300.0,0.973748,0.03873019052149313
0.977064,0.0,32346.0,300.0,0.955128,0.11803680981595092
0.990826,0.0,33272.0,300.0,0.977497,0.07688039286407902
0.986239,0.0,22262.0,300.0,0.97409,0.06477902873466644
0.981651,0.0,29621.0,300.0,0.9600989999999999,0.137319431500466
0.981651,0.0,29487.0,300.0,0.96911,0.03207064075630252
0.981651,0.0,33907.0,300.0,0.971929,0.04152532790592492
0.990826,0.0,26755.0,300.0,0.9675100000000001,0.14394957445446982
