satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.990826,0.0,36147.0,300.0,0.975198,0.11986851716581445
0.981651,0.0,39804.0,300.0,0.976104,0.00015076134479119553
0.990826,0.0,38618.0,300.0,0.974244,0.03317227048544175
0.986239,0.0,34367.0,300.0,0.9723620000000001,0.06293115201090661
0.990826,0.0,34900.0,300.0,0.981873,0.03171212163249452
0.981651,0.0,22636.0,300.0,0.9696719999999999,0.04906738363300286
0.986239,0.0,30895.0,300.0,0.969674,0.10021551724137931
0.9954129999999999,0.0,29735.0,300.0,0.9877819999999999,0.023929884453781514
0.981651,0.0,32437.0,300.0,0.9677770000000001,0.0830789235639982
0.986239,0.0,27672.0,300.0,0.964269,0.11460933000575926
