satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.990826,0.0,37653.0,300.0,0.978828,0.08319941563184806
0.9724769999999999,0.0,36857.0,300.0,0.956777,0.07389818583848434
0.986239,0.0,40092.0,300.0,0.971569,0.0037303156998723186
0.990826,0.0,36503.0,300.0,0.983935,0.004689843217450579
0.986239,0.0,34731.0,300.0,0.975455,0.036400965513414534
0.9954129999999999,0.0,22331.0,300.0,0.986302,0.061880356242648295
0.990826,0.0,32757.0,300.0,0.980914,0.045986719478098785
0.9954129999999999,0.0,29488.0,300.0,0.987003,0.03203781512605042
0.986239,0.0,33172.0,300.0,0.975816,0.06230212573496156
0.986239,0.0,24204.0,300.0,0.9539729999999998,0.22557112689575734
