satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.990826,0.0,38124.0,300.0,0.979963,0.07173119065010956
0.981651,0.0,39805.0,300.0,0.9761070000000001,0.00017588823558972814
0.990826,0.0,40385.0,300.0,0.978186,0.011065768720426607
0.9954129999999999,0.0,34508.0,300.0,0.984659,0.05908657123381049
0.986239,0.0,34201.0,300.0,0.9740309999999999,0.05110562383819327
0.986239,0.0,22262.0,300.0,0.97409,0.06477902873466644
0.990826,0.0,31805.0,300.0,0.978216,0.07371272134203169
0.986239,0.0,29246.0,300.0,0.974314,0.03998161764705882
0.977064,0.0,30225.0,300.0,0.955565,0.14560719131614655
0.9954129999999999,0.0,30783.0,300.0,0.985432,0.015070071030908044
