satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.9954129999999999,0.0,39328.0,300.0,0.988828,0.04241538836133431
0.990826,0.0,36855.0,300.0,0.9806250000000001,0.07394843962008141
0.990826,0.0,40533.0,300.0,0.9785169999999999,0.014771048744460858
0.990826,0.0,35722.0,300.0,0.981884,0.025985003408316287
1.0,1.0,34536.0,300.0,0.992821,0.04181116999139916
0.990826,0.0,21891.0,300.0,0.978521,0.08036464459754664
0.990826,0.0,32617.0,300.0,0.9805170000000001,0.05006407269338305
0.986239,0.0,30225.0,300.0,0.9774,0.0078453256302521
0.990826,0.0,33904.0,300.0,0.9838470000000001,0.041610131162369966
0.990826,0.0,30459.0,300.0,0.9785070000000001,0.025436744096755615
