satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.990826,0.0,37856.0,300.0,0.979317,0.07825663501339176
0.990826,0.0,38326.0,300.0,0.9843189999999999,0.03698678325543997
0.990826,0.0,38542.0,300.0,0.9740740000000001,0.03507498184913502
0.990826,0.0,36617.0,300.0,0.984234,0.0015814587593728697
0.990826,0.0,35556.0,300.0,0.983636,0.013511638875787255
0.990826,0.0,23513.0,300.0,0.9852229999999998,0.01222483616198958
0.990826,0.0,32458.0,300.0,0.980067,0.05469478098788444
0.986239,0.0,30226.0,300.0,0.977403,0.0078125
0.990826,0.0,35379.0,300.0,0.988014,8.480325644504748e-05
1.0,1.0,30564.0,300.0,0.990746,0.02207717412171242
