satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.9954129999999999,0.0,41071.0,300.0,0.9930290000000002,2.4348672997321647e-05
0.990826,0.0,38326.0,300.0,0.9843189999999999,0.03698678325543997
0.986239,0.0,41712.0,300.0,0.9751840000000002,0.0442881105575445
0.9954129999999999,0.0,33411.0,300.0,0.981778,0.08899795501022495
0.990826,0.0,35955.0,300.0,0.984708,0.002441528174680243
0.9954129999999999,0.0,23806.0,300.0,0.992396,8.401949252226517e-05
0.9954129999999999,0.0,31323.0,300.0,0.9828129999999999,0.0877504659832246
0.986239,0.0,29979.0,300.0,0.9766239999999999,0.015920430672268907
0.9954129999999999,0.0,35377.0,300.0,0.993972,2.8267752148349163e-05
1.0,1.0,30777.0,300.0,0.9913779999999999,0.01526204645805337
