satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
1.0,1.0,40065.0,300.0,0.9965680000000001,0.024470416362308255
0.990826,0.0,38328.0,300.0,0.984324,0.036936529473842905
1.0,1.0,39353.0,300.0,0.98781,0.014771048744460858
0.990826,0.0,36677.0,300.0,0.984392,5.4533060668029995e-05
1.0,1.0,35050.0,300.0,0.994203,0.027550425880198647
0.986239,0.0,22775.0,300.0,0.97621,0.043228028902705426
0.9954129999999999,0.0,33183.0,300.0,0.9880850000000001,0.03357991612301957
0.981651,0.0,29977.0,300.0,0.970655,0.015986081932773108
0.990826,0.0,34641.0,300.0,0.9859290000000002,0.020776797829036634
0.9954129999999999,0.0,29012.0,300.0,0.9801740000000001,0.07173481794330326
