satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.963303,0.0,33670.0,300.0,0.933448,0.18018018018018017
0.9724769999999999,0.0,36858.0,300.0,0.956779,0.07387305894768581
0.981651,0.0,37511.0,300.0,0.9598470000000001,0.06088676363818442
0.981651,0.0,35003.0,300.0,0.9680690000000001,0.045589638718473074
0.986239,0.0,34588.0,300.0,0.975071,0.040368448797269925
0.990826,0.0,21382.0,300.0,0.976418,0.10174760544446311
0.977064,0.0,32132.0,300.0,0.9612529999999999,0.06418918918918919
0.977064,0.0,30717.0,300.0,0.967024,0.008304884453781513
0.981651,0.0,28748.0,300.0,0.9573560000000001,0.18735866123925826
0.981651,0.0,27721.0,300.0,0.9584509999999999,0.11304153068407244
