satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.990826,0.0,37017.0,300.0,0.977295,0.09868517165814462
0.981651,0.0,38329.0,300.0,0.9724,0.03691140258304437
0.990826,0.0,37216.0,300.0,0.971115,0.06827228801041484
0.986239,0.0,35753.0,300.0,0.976002,0.025139740967961826
1.0,1.0,34596.0,300.0,0.992983,0.04014649169048082
0.986239,0.0,23442.0,300.0,0.978966,0.015207528146529994
0.981651,0.0,28731.0,300.0,0.957577,0.16323974836905872
0.986239,0.0,29980.0,300.0,0.976628,0.015887605042016806
0.990826,0.0,33906.0,300.0,0.9838530000000001,0.04155359565807327
0.990826,0.0,28301.0,300.0,0.9721,0.09448390606002431
