satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.986239,0.0,41273.0,300.0,0.9815889999999999,0.004942780618456294
0.9954129999999999,0.0,38324.0,300.0,0.9902770000000001,0.037037037037037035
0.981651,0.0,32574.0,300.0,0.948831,0.18448789525073228
0.986239,0.0,33642.0,300.0,0.970458,0.08269938650306749
0.990826,0.0,33197.0,300.0,0.9772960000000002,0.07896124074022695
0.977064,0.0,23886.0,300.0,0.9688739999999999,0.0034447991934128718
0.990826,0.0,29720.0,300.0,0.972307,0.13443616029822927
0.981651,0.0,28996.0,300.0,0.967562,0.048188025210084036
0.9724769999999999,0.0,28013.0,300.0,0.9433529999999999,0.2081354590682949
0.977064,0.0,28112.0,300.0,0.9536490000000001,0.10053113201510207
