satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.981651,0.0,31629.0,300.0,0.9523810000000001,0.22987582176771365
0.9724769999999999,0.0,33914.0,300.0,0.949386,0.14784662545856575
0.977064,0.0,35227.0,300.0,0.948787,0.11806824725233458
0.96789,0.0,34424.0,300.0,0.948658,0.06137695978186776
0.990826,0.0,33289.0,300.0,0.977543,0.07640873401215215
0.990826,0.0,19679.0,300.0,0.969381,0.1732902033271719
0.981651,0.0,33003.0,300.0,0.9696849999999999,0.03882222739981361
0.986239,0.0,26292.0,300.0,0.9650000000000001,0.13694852941176472
0.96789,0.0,30224.0,300.0,0.9436350000000001,0.1456354590682949
0.990826,0.0,26833.0,300.0,0.967741,0.14145389390158059
