satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.957746,0.0,10773.0,1000.0,0.978724,0.047753355378331065
1.0,1.0,12434.0,1000.0,0.992867,0.0
0.943662,0.0,11909.0,1000.0,0.971196,0.0783230713509598
0.9295769999999999,0.0,10058.0,1000.0,0.958206,0.06557898082423985
0.957746,0.0,13431.0,1000.0,0.9804090000000001,0.07250658787830393
0.901408,0.0,12537.0,1000.0,0.964554,0.0892267593397046
0.957746,0.0,14507.0,1000.0,0.9873239999999999,0.03784518529117184
1.0,1.0,14470.0,1000.0,0.996008,0.0
0.943662,0.0,13482.0,1000.0,0.978457,0.09994288977727013
1.0,1.0,17614.0,1000.0,0.9967559999999999,0.0
