satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.943662,0.0,13044.0,1000.0,0.8471870000000001,0.3958266452648475
0.957746,0.0,12513.0,1000.0,0.884052,0.30289462723865057
0.9718310000000001,0.0,11859.0,1000.0,0.871395,0.15046565774155995
0.957746,0.0,14212.0,1000.0,0.877135,0.34354320287388923
0.9295769999999999,0.0,14137.0,1000.0,0.927327,0.5139216106232598
0.915493,0.0,14311.0,1000.0,0.890913,0.4947775224566534
0.957746,0.0,13166.0,1000.0,0.957746,0.15127667016439314
0.943662,0.0,12287.0,1000.0,0.9184940000000001,0.19686343269043444
0.9718310000000001,0.0,12042.0,1000.0,0.910899,0.22865013774104687
0.985915,0.0,8880.0,1000.0,0.956031,0.08042340917386544
