satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
1.0,1.0,9345.0,1000.0,0.908726,0.0
0.985915,0.0,11202.0,1000.0,0.930566,0.16638900458142442
1.0,1.0,10308.0,1000.0,0.930193,0.0
0.985915,0.0,12036.0,1000.0,0.919751,0.13783323879750425
0.9718310000000001,0.0,11893.0,1000.0,0.9363209999999998,0.27361319340329837
0.985915,0.0,10676.0,1000.0,0.924539,0.11510340505535828
1.0,1.0,11436.0,1000.0,0.9737199999999999,0.0
1.0,1.0,10266.0,1000.0,0.9565889999999999,0.0
0.985915,0.0,11530.0,1000.0,0.946833,0.1764105703499643
1.0,1.0,8219.0,1000.0,0.971283,0.0
