satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.943662,0.0,13044.0,1000.0,0.882574,0.3958266452648475
0.957746,0.0,12513.0,1000.0,0.9109260000000001,0.30289462723865057
0.9718310000000001,0.0,11859.0,1000.0,0.9021380000000001,0.15046565774155995
0.957746,0.0,14212.0,1000.0,0.905739,0.34354320287388923
0.9295769999999999,0.0,14137.0,1000.0,0.9419739999999999,0.5139216106232598
0.943662,0.0,13208.0,1000.0,0.9147929999999999,0.3795696678504282
0.957746,0.0,13166.0,1000.0,0.966197,0.15127667016439314
0.943662,0.0,12287.0,1000.0,0.936054,0.19686343269043444
0.985915,0.0,11530.0,1000.0,0.932221,0.1764105703499643
0.985915,0.0,8880.0,1000.0,0.966319,0.08042340917386544
