satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.901408,0.0,14741.0,1000.0,0.854281,0.5774210807918673
0.957746,0.0,12513.0,1000.0,0.8882770000000001,0.30289462723865057
0.957746,0.0,12407.0,1000.0,0.875379,0.20362824990298795
0.957746,0.0,14212.0,1000.0,0.8813609999999998,0.34354320287388923
0.9295769999999999,0.0,14137.0,1000.0,0.934369,0.5139216106232598
0.915493,0.0,14311.0,1000.0,0.8993629999999999,0.4947775224566534
0.957746,0.0,13166.0,1000.0,0.961972,0.15127667016439314
0.943662,0.0,12287.0,1000.0,0.924128,0.19686343269043444
0.9718310000000001,0.0,12042.0,1000.0,0.913716,0.22865013774104687
0.985915,0.0,8880.0,1000.0,0.9574399999999998,0.08042340917386544
