satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.9837209999999998,0.0,59836.0,500.0,0.9690100000000001,-1.0
0.9790699999999999,0.0,6938.0,500.0,0.9584659999999999,-1.0
0.9860469999999999,0.0,5019.0,500.0,0.962864,-1.0
0.9837209999999998,0.0,5957.0,500.0,0.9662089999999999,-1.0
0.9813949999999998,0.0,5909.0,500.0,0.9662070000000001,-1.0
0.9744189999999999,0.0,6286.0,500.0,0.9608740000000001,-1.0
0.9790699999999999,0.0,5532.0,500.0,0.958558,-1.0
0.9674419999999999,0.0,5109.0,500.0,0.9362499999999999,-1.0
0.9767439999999998,0.0,5435.0,500.0,0.9524670000000001,-1.0
0.988372,0.0,4966.0,500.0,0.97021,-1.0
0.9790699999999999,0.0,5585.0,500.0,0.958371,-1.0
0.9860469999999999,0.0,6222.0,500.0,0.968881,-1.0
0.9790699999999999,0.0,5587.0,500.0,0.9651989999999999,-1.0
0.9813949999999998,0.0,5958.0,500.0,0.9631869999999999,-1.0
0.9790699999999999,0.0,5533.0,500.0,0.9555950000000001,-1.0
0.988372,0.0,6191.0,500.0,0.9734019999999999,-1.0
0.9790699999999999,0.0,5281.0,500.0,0.9558120000000001,-1.0
0.9790699999999999,0.0,4903.0,500.0,0.9667540000000001,-1.0
0.9767439999999998,0.0,7070.0,500.0,0.961324,-1.0
0.988372,0.0,6334.0,500.0,0.972624,-1.0
0.9767439999999998,0.0,6097.0,500.0,0.9573180000000001,-1.0
0.9744189999999999,0.0,6136.0,500.0,0.9576879999999999,-1.0
0.9813949999999998,0.0,4407.0,500.0,0.9610059999999999,-1.0
0.9860469999999999,0.0,5531.0,500.0,0.9634750000000001,-1.0
0.9813949999999998,0.0,6400.0,500.0,0.966363,-1.0
0.9790699999999999,0.0,6092.0,500.0,0.9621030000000002,-1.0
0.9767439999999998,0.0,5263.0,500.0,0.954627,-1.0
0.988372,0.0,6337.0,500.0,0.9755939999999999,-1.0
0.9790699999999999,0.0,6572.0,500.0,0.966516,-1.0
0.9790699999999999,0.0,4925.0,500.0,0.9553139999999999,-1.0
0.9813949999999998,0.0,5636.0,500.0,0.9586229999999999,-1.0
0.9860469999999999,0.0,6138.0,500.0,0.9728340000000001,-1.0
0.9813949999999998,0.0,6335.0,500.0,0.9721930000000001,-1.0
0.9860469999999999,0.0,6434.0,500.0,0.9766309999999999,-1.0
0.9813949999999998,0.0,5878.0,500.0,0.966147,-1.0
0.988372,0.0,6487.0,500.0,0.9682639999999999,-1.0
0.9906979999999999,0.0,6234.0,500.0,0.9747920000000001,-1.0
0.9744189999999999,0.0,6642.0,500.0,0.957062,-1.0
0.9790699999999999,0.0,5644.0,500.0,0.9627779999999999,-1.0
0.9720929999999999,0.0,6124.0,500.0,0.9491799999999999,-1.0
0.9813949999999998,0.0,6009.0,500.0,0.9621999999999999,-1.0
0.9860469999999999,0.0,5816.0,500.0,0.969517,-1.0
0.9906979999999999,0.0,6049.0,500.0,0.9793920000000002,-1.0
0.9860469999999999,0.0,6226.0,500.0,0.9737159999999999,-1.0
0.9790699999999999,0.0,6359.0,500.0,0.9618649999999999,-1.0
0.9837209999999998,0.0,5431.0,500.0,0.9635770000000001,-1.0
0.9744189999999999,0.0,5424.0,500.0,0.948616,-1.0
0.988372,0.0,6964.0,500.0,0.975208,-1.0
0.9837209999999998,0.0,5985.0,500.0,0.969163,-1.0
0.9813949999999998,0.0,5735.0,500.0,0.9622629999999999,-1.0
0.9720929999999999,0.0,5018.0,500.0,0.954528,-1.0
0.9860469999999999,0.0,6011.0,500.0,0.975475,-1.0
0.9860469999999999,0.0,5327.0,500.0,0.9691030000000002,-1.0
0.9837209999999998,0.0,5802.0,500.0,0.968847,-1.0
0.9790699999999999,0.0,5393.0,500.0,0.959024,-1.0
0.9860469999999999,0.0,6623.0,500.0,0.9796020000000001,-1.0
0.9837209999999998,0.0,5852.0,500.0,0.96433,-1.0
0.9860469999999999,0.0,6333.0,500.0,0.968852,-1.0
0.988372,0.0,5907.0,500.0,0.971307,-1.0
0.988372,0.0,6019.0,500.0,0.9766930000000003,-1.0
0.9744189999999999,0.0,5894.0,500.0,0.9533059999999999,-1.0
0.9837209999999998,0.0,5101.0,500.0,0.9583910000000001,-1.0
0.9860469999999999,0.0,5373.0,500.0,0.9749640000000002,-1.0
0.9813949999999998,0.0,5826.0,500.0,0.9662520000000001,-1.0
0.9813949999999998,0.0,6210.0,500.0,0.9624369999999999,-1.0
0.9837209999999998,0.0,6383.0,500.0,0.9665519999999999,-1.0
0.9813949999999998,0.0,5548.0,500.0,0.9623260000000002,-1.0
0.9790699999999999,0.0,5464.0,500.0,0.9643460000000001,-1.0
0.9837209999999998,0.0,6004.0,500.0,0.967261,-1.0
0.9860469999999999,0.0,6302.0,500.0,0.9724450000000001,-1.0
0.9837209999999998,0.0,4576.0,500.0,0.9651440000000001,-1.0
0.9813949999999998,0.0,6253.0,500.0,0.9660449999999999,-1.0
0.9837209999999998,0.0,6048.0,500.0,0.965448,-1.0
0.988372,0.0,5186.0,500.0,0.966617,-1.0
0.9744189999999999,0.0,4634.0,500.0,0.9506929999999999,-1.0
0.9790699999999999,0.0,5848.0,500.0,0.959185,-1.0
0.988372,0.0,5845.0,500.0,0.9752940000000001,-1.0
0.9813949999999998,0.0,5842.0,500.0,0.9643289999999999,-1.0
0.9767439999999998,0.0,6527.0,500.0,0.9626389999999999,-1.0
0.9837209999999998,0.0,56211.0,500.0,0.9663020000000001,-1.0
0.9813949999999998,0.0,54233.0,500.0,0.962036,-1.0
0.9813949999999998,0.0,54211.0,500.0,0.9640739999999999,-1.0
0.9744189999999999,0.0,47211.0,500.0,0.9495520000000001,-1.0
0.9813949999999998,0.0,59334.0,500.0,0.963243,-1.0
0.9813949999999998,0.0,57886.0,500.0,0.9614119999999999,-1.0
0.9813949999999998,0.0,48988.0,500.0,0.9709090000000001,-1.0
0.988372,0.0,53206.0,500.0,0.967841,-1.0
0.9860469999999999,0.0,57420.0,500.0,0.9680060000000001,-1.0
0.9860469999999999,0.0,48668.0,500.0,0.9685850000000003,-1.0
0.9906979999999999,0.0,58493.0,500.0,0.9752360000000001,-1.0
0.9767439999999998,0.0,53211.0,500.0,0.9547880000000001,-1.0
0.9790699999999999,0.0,67609.0,500.0,0.9670349999999999,-1.0
0.9837209999999998,0.0,48356.0,500.0,0.9601599999999999,-1.0
0.988372,0.0,59635.0,500.0,0.9774519999999999,-1.0
0.9767439999999998,0.0,55008.0,500.0,0.9578339999999999,-1.0
0.9837209999999998,0.0,57326.0,500.0,0.968417,-1.0
0.9860469999999999,0.0,61572.0,500.0,0.973588,-1.0
0.9790699999999999,0.0,63694.0,500.0,0.9641379999999999,-1.0
0.9813949999999998,0.0,54197.0,500.0,0.9615810000000001,-1.0
0.9837209999999998,0.0,47485.0,500.0,0.9634490000000001,-1.0
