satisfied_clauses,ratio_fully_satisfied,weight_sum,generations,fitness_value,relative_error_avg
0.957746,0.0,12346.0,1000.0,0.8978620000000002,0.3211342964151953
0.9718310000000001,0.0,11894.0,1000.0,0.9227260000000002,0.23844231570179092
0.9718310000000001,0.0,11859.0,1000.0,0.916101,0.15046565774155995
0.957746,0.0,14212.0,1000.0,0.9179280000000001,0.34354320287388923
0.9295769999999999,0.0,14137.0,1000.0,0.9457760000000001,0.5139216106232598
0.943662,0.0,13208.0,1000.0,0.9242989999999999,0.3795696678504282
0.9718310000000001,0.0,12658.0,1000.0,0.9692269999999998,0.1068555438964673
1.0,1.0,10266.0,1000.0,0.945737,0.0
0.985915,0.0,11530.0,1000.0,0.942344,0.1764105703499643
0.985915,0.0,8880.0,1000.0,0.9707589999999999,0.08042340917386544
